Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
http://www.nesscap.com/common/download.jsp?dir=product&sfn=MSCWSMXHBBOMXOZ.pdf,//media.digikey.com/photos/NessCap%20Photos/ESHSP-3500C0-002R7.JPG,589-1017-ND,ESHSP-3500C0-002R7,NessCap Co Ltd,CAP 3500F 0% +20% 2.7V CHAS MNT,0,0,"Obsolete","0","20","Bulk","ESHSP","Obsolete","3500F","0%, +20%","2.7V","0.28 mOhm","-","Screw Terminals","Chassis Mount","Radial, Can - Screw Terminals","1.181"" (30.00mm)","2.362"" L x 2.047"" W (60.00mm x 52.00mm)","6.496"" (165.00mm)","-40°C ~ 65°C"
http://www.nesscap.com/common/download.jsp?dir=product&sfn=MSCWSMXHBBOMXOZ.pdf,//media.digikey.com/photos/NessCap%20Photos/ESHSP-5000C0-002R7.JPG,589-1018-ND,ESHSP-5000C0-002R7,NessCap Co Ltd,CAP 5000F 0% +20% 2.7V CHAS MNT,0,0,"Obsolete","0","16","Bulk","ESHSP","Obsolete","5000F","0%, +20%","2.7V","0.25 mOhm","-","Screw Terminals","Chassis Mount","Radial, Can - Screw Terminals","1.181"" (30.00mm)","2.362"" L x 2.835"" W (60.00mm x 72.00mm)","6.496"" (165.00mm)","-40°C ~ 65°C"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EEC-EP0E333,EP0F333.pdf",//media.digikey.com/Photos/Panasonic%20Photos/EP3-SERIES.jpg,P13498TR-ND,EEC-EP0E333A,Panasonic Electronic Components,CAP 33MF -20% +80% 2.6V SMD,0,0,"Obsolete","0","4000","Tape & Reel (TR)","EP","Obsolete","33mF","-20%, +80%","2.6V","350 Ohm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide and Thin Terminals - Opposite Sides","-","0.150"" Dia (3.80mm)","0.059"" (1.50mm)","-10°C ~ 60°C"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EEC-EP0E333,EP0F333.pdf",//media.digikey.com/Photos/Panasonic%20Photos/EP3-SERIES.jpg,P13498CT-ND,EEC-EP0E333A,Panasonic Electronic Components,CAP 33MF -20% +80% 2.6V SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","EP","Obsolete","33mF","-20%, +80%","2.6V","350 Ohm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide and Thin Terminals - Opposite Sides","-","0.150"" Dia (3.80mm)","0.059"" (1.50mm)","-10°C ~ 60°C"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EEC-EP0E333,EP0F333.pdf",//media.digikey.com/Photos/Panasonic%20Photos/EP3-SERIES.jpg,P13498DKR-ND,EEC-EP0E333A,Panasonic Electronic Components,CAP 33MF -20% +80% 2.6V SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","EP","Obsolete","33mF","-20%, +80%","2.6V","350 Ohm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide and Thin Terminals - Opposite Sides","-","0.150"" Dia (3.80mm)","0.059"" (1.50mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/A_Series_Supercapacitors.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/A%20SERIES%2021.0H,8.0D.jpg",283-2771-ND,A0820-2R5474-R,Eaton,CAP 470MF -20% +80% 2.5V T/H,0,0,"Obsolete","0","500","Bulk","PowerStor A","Obsolete","470mF","-20%, +80%","2.5V","150 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.827"" (21.00mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/A_Series_Supercapacitors.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/A%20SERIES%2031.5H,10.0D.jpg",283-2773-ND,A1030-2R5155-R,Eaton,CAP 1.5F -20% +80% 2.5V T/H,0,0,"Obsolete","0","1000","Bulk","PowerStor A","Obsolete","1.5F","-20%, +80%","2.5V","60 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","1.240"" (31.50mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4391_High_Capacitance_B_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2031.0H,8.0D.jpg",283-2778-ND,B0830-2R5475-R,Eaton,CAP 4.7F -20% +80% 2.5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor B","Obsolete","4.7F","-20%, +80%","2.5V","150 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","1.220"" (31.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4391_High_Capacitance_B_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2022.3H,10.0D.jpg",283-2780-ND,B1020-2R5335-R,Eaton,CAP 3.3F -20% +80% 2.5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor B","Obsolete","3.3F","-20%, +80%","2.5V","150 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.878"" (22.30mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4391_High_Capacitance_B_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2031.5H,10.0D.jpg",283-2781-ND,B1030-2R5685-R,Eaton,CAP 6.8F -20% +80% 2.5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor B","Obsolete","6.8F","-20%, +80%","2.5V","100 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","1.240"" (31.50mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4391_High_Capacitance_B_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2028.4H,13.0D.jpg",283-2782-ND,B1325-2R5106-R,Eaton,CAP 10F -20% +80% 2.5V T/H,0,0,"Obsolete","0","1000","Bulk","PowerStor B","Obsolete","10F","-20%, +80%","2.5V","60 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","1.118"" (28.40mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4391_High_Capacitance_B_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2038.0H,16.0D.jpg",283-2783-ND,B1635-2R5226-R,Eaton,CAP 22F -20% +80% 2.5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor B","Obsolete","22F","-20%, +80%","2.5V","40 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.650"" Dia (16.50mm)","1.496"" (38.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4391_High_Capacitance_B_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2038.0H,18.0D.jpg",283-2784-ND,B1835-2R5336-R,Eaton,CAP 33F -20% +80% 2.5V T/H,0,0,"Obsolete","0","1000","Bulk","PowerStor B","Obsolete","33F","-20%, +80%","2.5V","30 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.728"" Dia (18.50mm)","1.496"" (38.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4391_High_Capacitance_B_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2042.0H,18.0D.jpg",283-2785-ND,B1840-2R5506-R,Eaton,CAP 50F -20% +80% 2.5V T/H,0,0,"Obsolete","0","1000","Bulk","PowerStor B","Obsolete","50F","-20%, +80%","2.5V","25 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.728"" Dia (18.50mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/PA_Supercapacitors.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/PA%20SERIES%2022.0H,16.8L.jpg",283-2786-ND,PA-5R0V224-R,Eaton,CAP 220MF -20% +80% 5V T/H,0,0,"Obsolete","0","3000","Bulk","PowerStor PA","Obsolete","220mF","-20%, +80%","5V","300 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.465"" (11.80mm)","0.681"" L x 0.354"" W (17.30mm x 9.00mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/PA_Supercapacitors.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/PA%20SERIES%2022.0H,20.8L.jpg",283-2787-ND,PA-5R0V474-R,Eaton,CAP 470MF -20% +80% 5V T/H,0,0,"Obsolete","0","1000","Bulk","PowerStor PA","Obsolete","470mF","-20%, +80%","5V","200 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.839"" L x 0.433"" W (21.30mm x 11.00mm)","0.906"" (23.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4391_High_Capacitance_B_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B1860-2R5107-R.JPG,283-2824-ND,B1860-2R5107-R,Eaton,CAP 100F -20% +80% 2.5V T/H,0,0,"Obsolete","0","1000","Bulk","PowerStor B","Obsolete","100F","-20%, +80%","2.5V","20 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.728"" Dia (18.50mm)","2.382"" (60.50mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/PA_Supercapacitors.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/PA-5R0H224-R.jpg,283-4260-ND,PA-5R0H224-R,Eaton,CAP 220MF -20% +80% 5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor PA","Obsolete","220mF","-20%, +80%","5V","300 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.465"" (11.80mm)","0.866"" L x 0.681"" W (22.00mm x 17.30mm)","0.354"" (9.00mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/PA_Supercapacitors.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/PA-5R0H474-R.JPG,283-4259-ND,PA-5R0H474-R,Eaton,CAP 470MF -20% +80% 5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor PA","Obsolete","470mF","-20%, +80%","5V","200 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.906"" L x 0.839"" W (23.00mm x 21.30mm)","0.433"" (11.00mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414H-II06E.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/XH4%20SERIES.JPG,728-1037-2-ND,XH414H-II06E,Seiko Instruments,CAP 70MF 3.3V SURFACE MOUNT,0,0,"Obsolete","0","3600","Tape & Reel (TR)","XH","Obsolete","70mF","-","3.3V","-","-","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.189"" Dia (4.80mm)","0.067"" (1.71mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414H-II06E.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/XH4%20SERIES.JPG,728-1037-1-ND,XH414H-II06E,Seiko Instruments,CAP 70MF 3.3V SURFACE MOUNT,0,0,"Obsolete","0","1","Cut Tape (CT)","XH","Obsolete","70mF","-","3.3V","-","-","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.189"" Dia (4.80mm)","0.067"" (1.71mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414H-IV01E.PDF,//media.digikey.com/Photos/Seiko%20Instr%20Photos/XH4%20SERIES.JPG,728-1038-2-ND,XH414H-IV01E,Seiko Instruments,CAP 70MF 3.3V SURFACE MOUNT,0,0,"Obsolete","0","4000","Tape & Reel (TR)","XH","Obsolete","70mF","-","3.3V","-","-","SMD (SMT) Tabs","Surface Mount","Coin, Wide and Corner Terminals","-","0.189"" Dia (4.80mm)","0.066"" (1.67mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414H-IV01E.PDF,//media.digikey.com/Photos/Seiko%20Instr%20Photos/XH4%20SERIES.JPG,728-1038-1-ND,XH414H-IV01E,Seiko Instruments,CAP 70MF 3.3V SURFACE MOUNT,0,0,"Obsolete","0","1","Cut Tape (CT)","XH","Obsolete","70mF","-","3.3V","-","-","SMD (SMT) Tabs","Surface Mount","Coin, Wide and Corner Terminals","-","0.189"" Dia (4.80mm)","0.066"" (1.67mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414H-IV02E.PDF,//media.digikey.com/Photos/Seiko%20Instr%20Photos/XH4%20SERIES.JPG,728-1039-2-ND,XH414H-IV02E,Seiko Instruments,CAP 70MF 3.3V SURFACE MOUNT,0,0,"Obsolete","0","3600","Tape & Reel (TR)","XH","Obsolete","70mF","-","3.3V","-","-","SMD (SMT) Tabs","Surface Mount","Coin, Wide and Corner Terminals","-","0.189"" Dia (4.80mm)","0.066"" (1.67mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414H-IV02E.PDF,//media.digikey.com/Photos/Seiko%20Instr%20Photos/XH4%20SERIES.JPG,728-1039-1-ND,XH414H-IV02E,Seiko Instruments,CAP 70MF 3.3V SURFACE MOUNT,0,0,"Obsolete","0","1","Cut Tape (CT)","XH","Obsolete","70mF","-","3.3V","-","-","SMD (SMT) Tabs","Surface Mount","Coin, Wide and Corner Terminals","-","0.189"" Dia (4.80mm)","0.066"" (1.67mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414H-IV02E.PDF,//media.digikey.com/Photos/Seiko%20Instr%20Photos/XH4%20SERIES.JPG,728-1039-6-ND,XH414H-IV02E,Seiko Instruments,CAP 70MF 3.3V SURFACE MOUNT,0,0,"Digi-Reel","0","1","Digi-Reel®","XH","Obsolete","70mF","-","3.3V","-","-","SMD (SMT) Tabs","Surface Mount","Coin, Wide and Corner Terminals","-","0.189"" Dia (4.80mm)","0.066"" (1.67mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dxj_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DXJV%20SERIES.JPG,604-1083-ND,DXJ-5R5L473T,Elna America,CAP 47MF -20% +80% 5.5V T/H,0,0,"Obsolete","0","100","Bulk","DXJ","Obsolete","47mF","-20%, +80%","5.5V","200 Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.488"" (12.40mm)","-10°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dxj_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DXJV%20SERIES.JPG,604-1084-ND,DXJ-5R5L104T,Elna America,CAP 100MF -20% +80% 5.5V T/H,0,0,"Obsolete","0","100","Bulk","DXJ","Obsolete","100mF","-20%, +80%","5.5V","150 Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.488"" (12.40mm)","-10°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dxj_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DXJV%20SERIES.JPG,604-1085-ND,DXJ-5R5L224T,Elna America,CAP 220MF -20% +80% 5.5V T/H,0,0,"Obsolete","0","100","Bulk","DXJ","Obsolete","220mF","-20%, +80%","5.5V","150 Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.488"" (12.40mm)","-10°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dxj_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DXJV%20SERIES.JPG,604-1086-ND,DXJ-5R5L334T,Elna America,CAP 330MF -20% +80% 5.5V T/H,0,0,"Obsolete","0","100","Bulk","DXJ","Obsolete","330mF","-20%, +80%","5.5V","150 Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.488"" (12.40mm)","-10°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/PAS%20Capacitor.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/PAS0815LR2R3105.JPG,587-2015-ND,PAS0815LR2R3105,Taiyo Yuden,CAP 1F 20% 2.3V THROUGH HOLE,0,0,"Obsolete","0","200","Bulk","LR","Obsolete","1F","±20%","2.3V","70 mOhm","-","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.669"" (17.00mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/PAS%20Capacitor.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/PAS1016LR2R3205.JPG,587-2016-ND,PAS1016LR2R3205,Taiyo Yuden,CAP 2F 20% 2.3V THROUGH HOLE,0,0,"Obsolete","0","200","Bulk","LR","Obsolete","2F","±20%","2.3V","50 mOhm","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.709"" (18.00mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/PAS%20Capacitor.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/PAS1220LA2R3106.JPG,587-2018-ND,PAS1220LA2R3106,Taiyo Yuden,CAP 10F 20% 2.3V THROUGH HOLE,0,0,"Obsolete","0","100","Bulk","LA","Obsolete","10F","±20%","2.3V","200 mOhm","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.866"" (22.00mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/PAS%20Capacitor.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/PAS1220LA2R3106.JPG,587-2019-ND,PAS1235LA2R3226,Taiyo Yuden,CAP 22F 20% 2.3V THROUGH HOLE,0,0,"Obsolete","0","50","Bulk","LA","Obsolete","22F","±20%","2.3V","100 mOhm","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.457"" (37.00mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/PAS%20Capacitor.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/PAS1840LA2R3566.JPG,587-2020-ND,PAS1840LA2R3566,Taiyo Yuden,CAP 56F 20% 2.3V THROUGH HOLE,0,0,"Obsolete","0","50","Bulk","LA","Obsolete","56F","±20%","2.3V","70 mOhm","-","PC Pins","Through Hole","Radial, Can","0.315"" (8.00mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/PAS%20Capacitor.pdf,//media.digikey.com/photos/Taiyo%20Yuden%20Photos/PAS1840LA2R3566.JPG,587-2024-ND,PAS1840LA3R0506,Taiyo Yuden,CAP 50F 20% 3V THROUGH HOLE,0,0,"Obsolete","0","50","Bulk","LA","Obsolete","50F","±20%","3V","70 mOhm","-","PC Pins","Through Hole","Radial, Can","0.315"" (8.00mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/KSR%20Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KSR-3R3204-R.JPG,283-2859-ND,KSR-3R3204-R,Eaton,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","1000","Bulk","PowerStor KSR","Obsolete","200mF","-20%, +80%","3.3V","200 Ohm @ 1kHz","1000 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Thin Terminals - Same Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
http://www1.cooperbussmann.com/pdf/50358c22-d143-4ff0-958d-1eab6b370b56.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KS-2R8334-R.JPG,283-2862-ND,KS-2R8334-R,Eaton,CAP 330MF -20% +80% 2.8V SMD,0,0,"Obsolete","0","1000","Bulk","PowerStor KS","Obsolete","330mF","-20%, +80%","2.8V","100 Ohm @ 1kHz","1000 Hrs @ 70°C","SMD (SMT) Tabs","Surface Mount","Coin, Thin Terminals - Same Sides","-","0.268"" Dia (6.80mm)","0.110"" (2.80mm)","-25°C ~ 70°C"
http://www1.cooperbussmann.com/pdf/50358c22-d143-4ff0-958d-1eab6b370b56.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KS-3R3224-R.JPG,283-2863-ND,KS-3R3224-R,Eaton,CAP 220MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","1000","Bulk","PowerStor KS","Obsolete","220mF","-20%, +80%","3.3V","200 Ohm @ 1kHz","1000 Hrs @ 70°C","SMD (SMT) Tabs","Surface Mount","Coin, Thin Terminals - Same Sides","-","0.268"" Dia (6.80mm)","0.110"" (2.80mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/KSR%20Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KSR-3R3204-R.JPG,283-2859-1-ND,KSR-3R3204-R,Eaton,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","PowerStor KSR","Obsolete","200mF","-20%, +80%","3.3V","200 Ohm @ 1kHz","1000 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Thin Terminals - Same Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/KSR%20Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KSR-3R3204-R.JPG,283-2859-6-ND,KSR-3R3204-R,Eaton,CAP 200MF -20% +80% 3.3V SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","PowerStor KSR","Obsolete","200mF","-20%, +80%","3.3V","200 Ohm @ 1kHz","1000 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Thin Terminals - Same Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/KSL%20ER.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KSL-3R3703E-R.JPG,283-2860-2-ND,KSL-3R3703E-R,Eaton,CAP 70MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","4000","Tape & Reel (TR)","PowerStor KSL","Obsolete","70mF","-20%, +80%","3.3V","100 Ohm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.189"" Dia (4.80mm)","0.063"" (1.60mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/KSL%20ER.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KSL-3R3703E-R.JPG,283-2860-1-ND,KSL-3R3703E-R,Eaton,CAP 70MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","PowerStor KSL","Obsolete","70mF","-20%, +80%","3.3V","100 Ohm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.189"" Dia (4.80mm)","0.063"" (1.60mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/KSL%20ER.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KSL-3R3703E-R.JPG,283-2860-6-ND,KSL-3R3703E-R,Eaton,CAP 70MF -20% +80% 3.3V SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","PowerStor KSL","Obsolete","70mF","-20%, +80%","3.3V","100 Ohm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.189"" Dia (4.80mm)","0.063"" (1.60mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/KSL.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KSL-3R3703S-R.JPG,283-2861-2-ND,KSL-3R3703S-R,Eaton,CAP 70MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","4000","Tape & Reel (TR)","PowerStor KSL","Obsolete","70mF","-20%, +80%","3.3V","100 Ohm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide and Corner Terminals","-","0.189"" Dia (4.80mm)","0.067"" (1.70mm)","-25°C ~ 60°C"
